ID	DOCULECT	REGION	CONCEPT	DOMAIN	VALUE	COMMENT	DONOR
378	Azerbaijani_Dict	Other_Dict	the blanket	The house	yorğan		turk
379	Azerbaijani_Dict	Other_Dict	the fermented drink	Food and drink	gürültü		turk
380	Azerbaijani_Dict	Other_Dict	the key	The house	açar		turk
381	Azerbaijani_Dict	Other_Dict	the goose	Animals	dərzi ütüsü		turk
382	Azerbaijani_Dict	Other_Dict	the sea	The physical world	dəniz		turk
383	Azerbaijani_Dict	Other_Dict	the garden	Agriculture and vegetation	bağ		turk
384	Azerbaijani_Dict	Other_Dict	the duck	Animals	ördək		turk
385	Azerbaijani_Dict	Other_Dict	the arch	The house	tağ		turk
386	Azerbaijani_Dict	Other_Dict	the wheel	Motion	təkər		turk
387	Azerbaijani_Dict	Other_Dict	the grape	Food and drink	üzüm		turk
388	Azerbaijani_Dict	Other_Dict	the hammer	Basic actions and technology	çəkic		turk
389	Azerbaijani_Dict	Other_Dict	the clan	Social and political relations	tuhum		turk
390	Azerbaijani_Dict	Other_Dict	the poison	The body	zəhər		turk
391	Azerbaijani_Dict	Other_Dict	the boundary	Social and political relations	sərhəd		turk
392	Azerbaijani_Dict	Other_Dict	the guard	Warfare and hunting	müdafiə		turk
393	Azerbaijani_Dict	Other_Dict	the sledge/sled	Motion	na		NA
394	Azerbaijani_Dict	Other_Dict	the price	Possession	qiymət		turk
395	Azerbaijani_Dict	Other_Dict	the saw	Basic actions and technology	mişar		turk
396	Azerbaijani_Dict	Other_Dict	the medicine	The body	tibb		rus
397	Azerbaijani_Dict	Other_Dict	the potato	Food and drink	kartof		rus
398	Azerbaijani_Dict	Other_Dict	the family	Kinship	ailə		turk
399	Azerbaijani_Dict	Other_Dict	the glue	Basic actions and technology	yapışqan		turk
400	Azerbaijani_Dict	Other_Dict	the bridge	Motion	körpü		turk
401	Azerbaijani_Dict	Other_Dict	the friend	Social and political relations	dost		turk
402	Azerbaijani_Dict	Other_Dict	the nail	Basic actions and technology	dırnaq		turk
403	Azerbaijani_Dict	Other_Dict	the fork(2)/pitchfork	Agriculture and vegetation	yaba		turk
404	Azerbaijani_Dict	Other_Dict	the yoke	Motion	boyunduruq		turk
405	Azerbaijani_Dict	Other_Dict	the tongs	Food and drink	maşa	щипцы)	turk
406	Azerbaijani_Dict	Other_Dict	the pumpkin or squash	Agriculture and vegetation	balqabaq		turk
407	Azerbaijani_Dict	Other_Dict	the spoon	Food and drink	qaşıq		turk
408	Azerbaijani_Dict	Other_Dict	the soul or spirit	Emotions and values	can		turk
409	Azerbaijani_Dict	Other_Dict	the mirror	Clothing and grooming	güzgü		turk
410	Azerbaijani_Dict	Other_Dict	the drum	Speech and language	nağara		turk
411	Azerbaijani_Dict	Other_Dict	the maize/corn	Agriculture and vegetation	qarğıdalı		turk
412	Azerbaijani_Dict	Other_Dict	the felt	Clothing and grooming	keçə		turk
413	Azerbaijani_Dict	Other_Dict	the master	Social and political relations	sahib		turk
414	Azerbaijani_Dict	Other_Dict	the slave	Social and political relations	qul		turk
415	Azerbaijani_Dict	Other_Dict	the needle(1)	Clothing and grooming	iynə		turk
416	Azerbaijani_Dict	Other_Dict	the corpse	The body	cəsəd		turk
417	Azerbaijani_Dict	Other_Dict	the work	Basic actions and technology	iş		turk
418	Azerbaijani_Dict	Other_Dict	the flour	Food and drink	un		turk
419	Azerbaijani_Dict	Other_Dict	the axe/ax	Basic actions and technology	balta		turk
420	Azerbaijani_Dict	Other_Dict	the floor	The house	mərtəbə		turk
421	Azerbaijani_Dict	Other_Dict	the cat	Animals	pişik		turk
422	Azerbaijani_Dict	Other_Dict	the wall	The house	divar		turk
423	Azerbaijani_Dict	Other_Dict	the cattle	Animals	mal-qara		turk
424	Azerbaijani_Dict	Other_Dict	the debt	Possession	borc		rus
425	Azerbaijani_Dict	Other_Dict	the uncle	Kinship	əmi		turk
426	Azerbaijani_Dict	Other_Dict	the pig	Animals	donuz		turk
427	Azerbaijani_Dict	Other_Dict	the cock/rooster	Animals	sik		turk
428	Azerbaijani_Dict	Other_Dict	the belt	Clothing and grooming	qayış	ремень)	turk
429	Azerbaijani_Dict	Other_Dict	the oak	Animals	palıd		turk
430	Azerbaijani_Dict	Other_Dict	the thread	Clothing and grooming	sap		turk
431	Azerbaijani_Dict	Other_Dict	the iron	Basic actions and technology	dəmir		turk
432	Azerbaijani_Dict	Other_Dict	the grandmother	Kinship	nənə		turk
433	Azerbaijani_Dict	Other_Dict	the wolf	Animals	canavar		turk
434	Azerbaijani_Dict	Other_Dict	the widow	Kinship	dul		turk
435	Azerbaijani_Dict	Other_Dict	the grandfather	Kinship	baba		turk
436	Azerbaijani_Dict	Other_Dict	the mushroom	Agriculture and vegetation	göbələk		turk
437	Azerbaijani_Dict	Other_Dict	the voice	Speech and language	səs		turk
438	Azerbaijani_Dict	Other_Dict	the guest	Social and political relations	qonaq		turk
439	Azerbaijani_Dict	Other_Dict	the beak	The body	dimdik		turk
440	Azerbaijani_Dict	Other_Dict	the wedding	Kinship	toy		turk
441	Azerbaijani_Dict	Other_Dict	the spider	Animals	hörümçək		turk
442	Azerbaijani_Dict	Other_Dict	the flower	Agriculture and vegetation	gül		turk
443	Azerbaijani_Dict	Other_Dict	the earthquake	The physical world	zəlzələ		turk
444	Azerbaijani_Dict	Other_Dict	the scar	The body	çapıq		turk
445	Azerbaijani_Dict	Other_Dict	the walking stick	Social and political relations	çubuq		turk
446	Azerbaijani_Dict	Other_Dict	the aunt	Kinship	xala		turk
447	Azerbaijani_Dict	Other_Dict	the shoulderblade	The body	çiyin		turk
448	Azerbaijani_Dict	Other_Dict	the dust	The physical world	toz		turk
449	Azerbaijani_Dict	Other_Dict	the lizard	Animals	kərtənkələ		turk
450	Azerbaijani_Dict	Other_Dict	the twins	Kinship	əkiz		turk
451	Azerbaijani_Dict	Other_Dict	the old man	Kinship	qoca		turk
452	Azerbaijani_Dict	Other_Dict	the ladder	The house	merdiven		turk
453	Azerbaijani_Dict	Other_Dict	the thing	Possession	şey		turk
454	Azerbaijani_Dict	Other_Dict	the boar	Animals	qaban		rus
455	Azerbaijani_Dict	Other_Dict	the gate	The house	darvaza		turk
456	Azerbaijani_Dict	Other_Dict	the door	The house	qapı		turk
457	Azerbaijani_Dict	Other_Dict	the orphan	Kinship	yetim		turk
458	Azerbaijani_Dict	Other_Dict	the steam	The physical world	buxar		turk
459	Azerbaijani_Dict	Other_Dict	the waterfall	The physical world	şəlalə		turk
460	Azerbaijani_Dict	Other_Dict	the frog	Animals	qurbağa		turk
461	Azerbaijani_Dict	Other_Dict	the ring	Clothing and grooming	üzük		turk
462	Azerbaijani_Dict	Other_Dict	the song	Modern world	mahnı		turk
463	Azerbaijani_Dict	Other_Dict	the bat	Animals	yarasa		turk
464	Azerbaijani_Dict	Other_Dict	the earring	Clothing and grooming	küpe		turk
465	Azerbaijani_Dict	Other_Dict	the snail	Animals	ilbiz		turk
466	Azerbaijani_Dict	Other_Dict	the widower	Kinship	dul		turk
467	Azerbaijani_Dict	Other_Dict	the light	The physical world	yüngül		turk
468	Azerbaijani_Dict	Other_Dict	the path	Motion	cığır		turk
469	Azerbaijani_Dict	Other_Dict	the neighbour	Social and political relations	qonşu		turk
470	Azerbaijani_Dict	Other_Dict	the bracelet	Clothing and grooming	bilərzik		turk
471	Azerbaijani_Dict	Other_Dict	the clothing or clothes	Clothing and grooming	paltar		turk
472	Azerbaijani_Dict	Other_Dict	the cave	The physical world	mağara		turk
473	Azerbaijani_Dict	Other_Dict	the arrow	Agriculture and vegetation	ox		turk
474	Azerbaijani_Dict	Other_Dict	the body	The body	bədən		turk
475	Azerbaijani_Dict	Other_Dict	the year	Time	il		turk
476	Azerbaijani_Dict	Other_Dict	the sound or noise	Sense perception	səs	звук, шум)	turk
477	Azerbaijani_Dict	Other_Dict	the mortar(1)	The house	minaatan		turk
478	Azerbaijani_Dict	Other_Dict	the temples	Food and drink	məbəd		turk
479	Azerbaijani_Dict	Other_Dict	the skull	The body	kəllə		turk
480	Azerbaijani_Dict	Other_Dict	the broom	Basic actions and technology	süpürgə		turk
481	Azerbaijani_Dict	Other_Dict	the thief	Law	oğru		turk
482	Azerbaijani_Dict	Other_Dict	the father-in-law (of a woman)	Kinship	qayınatası	отец?)	turk
483	Azerbaijani_Dict	Other_Dict	the beard	The body	saqqal		turk
484	Azerbaijani_Dict	Other_Dict	the comb	Clothing and grooming	yal		turk
485	Azerbaijani_Dict	Other_Dict	the nape of the neck	The body	peysəri		turk
486	Azerbaijani_Dict	Other_Dict	the dew	The physical world	şeh		turk
487	Azerbaijani_Dict	Other_Dict	the collarbone	The body	körpücük sümüyü		turk
488	Azerbaijani_Dict	Other_Dict	the bark	Agriculture and vegetation	qaysaq		turk
489	Azerbaijani_Dict	Other_Dict	the lightning	The physical world	ildırım		turk
490	Azerbaijani_Dict	Other_Dict	the wasp	Animals	arı		turk
491	Azerbaijani_Dict	Other_Dict	the bow	Animals	na		NA
492	Azerbaijani_Dict	Other_Dict	the pestle	Food and drink	dişicik		turk
493	Azerbaijani_Dict	Other_Dict	the owl	Animals	bayquş		turk
494	Azerbaijani_Dict	Other_Dict	the rope	Basic actions and technology	kəndir		turk
495	Azerbaijani_Dict	Other_Dict	the tick	Animals	tutarlı pay		turk
496	Azerbaijani_Dict	Other_Dict	the nettle	Agriculture and vegetation	gicitkən		turk
497	Azerbaijani_Dict	Other_Dict	the foam	The physical world	köpük		turk
498	Azerbaijani_Dict	Other_Dict	the fish	Animals	balıq		turk
499	Azerbaijani_Dict	Other_Dict	the hare	Animals	dovşan		turk
500	Azerbaijani_Dict	Other_Dict	the goitre/goiter	Kinship	guatr		turk
501	Azerbaijani_Dict	Other_Dict	the butterfly	Animals	kəpənək		turk
502	Azerbaijani_Dict	Other_Dict	the wood	The physical world	ağac		turk
503	Azerbaijani_Dict	Other_Dict	the stepmother	Kinship	analıq		turk
504	Azerbaijani_Dict	Other_Dict	the rainbow	The physical world	göy qurşağı		turk
505	Azerbaijani_Dict	Other_Dict	the spine	The body	bel		turk
506	Azerbaijani_Dict	Other_Dict	the wrist	The body	bilək		turk
507	Azerbaijani_Dict	Other_Dict	the footprint	The body	izi		turk
508	Azerbaijani_Dict	Other_Dict	the whetstone	Basic actions and technology	məhəkdaşı		turk
509	Azerbaijani_Dict	Other_Dict	the father-in-law (of a man)	Kinship	qayınatası		turk
510	Azerbaijani_Dict	Other_Dict	the nest	Animals	уя?		turk
511	Azerbaijani_Dict	Other_Dict	the worm	Animals	qurd		turk
512	Azerbaijani_Dict	Other_Dict	the cousin	Kinship	na		NA
513	Azerbaijani_Dict	Other_Dict	the navel	The body	göbək		turk
514	Azerbaijani_Dict	Other_Dict	the mother-in-law (of a man)	Kinship	na		NA
515	Azerbaijani_Dict	Other_Dict	the ant	Animals	qarışqa		turk
516	Azerbaijani_Dict	Other_Dict	the tree stump	Agriculture and vegetation	kötük		turk
517	Azerbaijani_Dict	Other_Dict	the stepfather	Kinship	ögey ata		turk
518	Azerbaijani_Dict	Other_Dict	the tail	The body	quyruq		turk
519	Azerbaijani_Dict	Other_Dict	the claw	The body	caynaq		turk
520	Azerbaijani_Dict	Other_Dict	the wing	The body	qanad		turk
521	Azerbaijani_Dict	Other_Dict	the shade or shadow	The physical world	kölgə		turk
522	Azerbaijani_Dict	Other_Dict	the ankle	The body	topuq		turk
523	Azerbaijani_Dict	Other_Dict	the grasshopper	Animals	çəyirtkə		turk
524	Azerbaijani_Dict	Other_Dict	the thunder	The physical world	ildırım		turk
525	Azerbaijani_Dict	Other_Dict	the beeswax	Animals	mum		turk
526	Azerbaijani_Dict	Other_Dict	the sand	The physical world	qum		turk
527	Azerbaijani_Dict	Other_Dict	the clay	Basic actions and technology	gil		turk
528	Azerbaijani_Dict	Other_Dict	the blister	The body	qarğıdalı		turk
529	Azerbaijani_Dict	Other_Dict	the egg	Food and drink	yumurta		turk
530	Azerbaijani_Dict	Other_Dict	the earlobe	The body	na		NA
531	Azerbaijani_Dict	Other_Dict	the elbow	The body	dirsək		turk
532	Azerbaijani_Dict	Other_Dict	the toe	The body	barmaq		turk
533	Azerbaijani_Dict	Other_Dict	the spider web	Animals	tor		turk
534	Azerbaijani_Dict	Other_Dict	the lip	The body	dodaq		turk
535	Azerbaijani_Dict	Other_Dict	the thumb	The body	baş barmaq		turk
536	Azerbaijani_Dict	Other_Dict	the fingernail	The body	dırnaq		turk
537	Azerbaijani_Dict	Other_Dict	the bruise	The body	qançır		turk
538	Azerbaijani_Dict	Other_Dict	the brother	Kinship	qardaş		turk
539	Azerbaijani_Dict	Other_Dict	the chin	The body	buxaq		turk
540	Azerbaijani_Dict	Other_Dict	the heel	The body	daban		turk
541	Azerbaijani_Dict	Other_Dict	the firewood	The physical world	odun		turk
542	Azerbaijani_Dict	Other_Dict	the eyelid	The body	göz qapağı		turk
543	Azerbaijani_Dict	Other_Dict	the yolk	Food and drink	yumurta sarısı		turk
544	Azerbaijani_Dict	Other_Dict	the partridge	Clothing and grooming	kəklik		turk
545	Azerbaijani_Dict	Other_Dict	the sleeve	Spatial relations	qol		turk
546	Kumyk_Dict	Other_Dict	the watermelon	Agriculture and vegetation	харбуз		turk
547	Kumyk_Dict	Other_Dict	the barrel	Basic actions and technology	RUS		rus
548	Kumyk_Dict	Other_Dict	the bucket	Basic actions and technology	педире		rus
549	Kumyk_Dict	Other_Dict	the bucket	Basic actions and technology	челек		turk
550	Kumyk_Dict	Other_Dict	the pea	Agriculture and vegetation	нохут		turk
551	Kumyk_Dict	Other_Dict	the pear	Agriculture and vegetation	гьармут		turk
552	Kumyk_Dict	Other_Dict	the caterpillar	Animals	(гёбелек) хурт		turk
553	Kumyk_Dict	Other_Dict	the melon	Agriculture and vegetation	пастан		turk
554	Kumyk_Dict	Other_Dict	the cabbage	Food and drink	къапуста		rus
555	Kumyk_Dict	Other_Dict	the carrot	Agriculture and vegetation	чита		turk
556	Kumyk_Dict	Other_Dict	the rust	Basic actions and technology	тот		turk
557	Kumyk_Dict	Other_Dict	the co-father-in-law	Kinship	къайын		turk
558	Kumyk_Dict	Other_Dict	the co-father-in-law	Kinship	къайын-къуда		turk
559	Kumyk_Dict	Other_Dict	the father-in-law	Kinship	къайната		turk
560	Kumyk_Dict	Other_Dict	the fairy tale	Speech and language	ёмакъ		turk
561	Kumyk_Dict	Other_Dict	the violin	Speech and language	скрипка		rus
562	Kumyk_Dict	Other_Dict	the violin	Speech and language	каманча		turk
563	Kumyk_Dict	Other_Dict	the plum	Agriculture and vegetation	кокан		turk
564	Kumyk_Dict	Other_Dict	the herd	Animals	сирив		turk
565	Kumyk_Dict	Other_Dict	the herd	Animals	йылкъы		turk
566	Kumyk_Dict	Other_Dict	the herd	Animals	тувар		turk
567	Kumyk_Dict	Other_Dict	the herd	Animals	гезив (гьайванлар)		turk
568	Kumyk_Dict	Other_Dict	the mother-in-law	Kinship	къайнана		turk
569	Kumyk_Dict	Other_Dict	the rosary	Religion and belief	зувгьанлар		turk
570	Kumyk_Dict	Other_Dict	the rosary	Religion and belief	тасбигьлер		turk
571	Kumyk_Dict	Other_Dict	the whip	Agriculture and vegetation	къамучу		turk
572	Kumyk_Dict	Other_Dict	the sugar	Food and drink	шекер		turk
573	Kumyk_Dict	Other_Dict	the soap	Clothing and grooming	сапун		turk
574	Kumyk_Dict	Other_Dict	the straw	Agriculture and vegetation	салам		turk
575	Kumyk_Dict	Other_Dict	the wine	Food and drink	чагъыр	виноградное)	turk
576	Kumyk_Dict	Other_Dict	the wine	Food and drink	гьаракъы	самогон)	turk
577	Kumyk_Dict	Other_Dict	the table	The house	стол		turk
578	Kumyk_Dict	Other_Dict	the paper	Speech and language	къагъыз		turk
579	Kumyk_Dict	Other_Dict	the shop/store	Possession	тюкен		turk
580	Kumyk_Dict	Other_Dict	the school	Cognition	школа		rus
581	Kumyk_Dict	Other_Dict	the school	Cognition	мактап		turk
582	Kumyk_Dict	Other_Dict	the mule	Animals	къачыр		turk
583	Kumyk_Dict	Other_Dict	the oats	Agriculture and vegetation	сулу		turk
584	Kumyk_Dict	Other_Dict	the oats	Agriculture and vegetation	ныха		turk
585	Kumyk_Dict	Other_Dict	the pencil	Basic actions and technology	карандаш		rus
586	Kumyk_Dict	Other_Dict	the turnip	Agriculture and vegetation	турп		turk
587	Kumyk_Dict	Other_Dict	the brick	The house	керпич		rus
588	Kumyk_Dict	Other_Dict	the tobacco	Agriculture and vegetation	тамакю		rus
589	Kumyk_Dict	Other_Dict	the towel	Clothing and grooming	чюй явлукъ		turk
590	Kumyk_Dict	Other_Dict	the towel	Clothing and grooming	бет явлукъ		turk
591	Kumyk_Dict	Other_Dict	Saturday	Time	сонгугюн		turk
592	Kumyk_Dict	Other_Dict	the pepper	Food and drink	бурч		turk
593	Kumyk_Dict	Other_Dict	the pepper	Food and drink	жибижей		turk
594	Kumyk_Dict	Other_Dict	the pepper	Food and drink	иссиот		turk
595	Kumyk_Dict	Other_Dict	the lion	Animals	арсланкъаплан		turk
596	Kumyk_Dict	Other_Dict	the lion	Animals	арслан		turk
597	Kumyk_Dict	Other_Dict	the number	Modern world	цифра		rus
598	Kumyk_Dict	Other_Dict	the number	Modern world	санав		turk
599	Kumyk_Dict	Other_Dict	the lamp or torch	The house	лампа		rus
600	Kumyk_Dict	Other_Dict	the week	Time	жума		turk
601	Kumyk_Dict	Other_Dict	the candle	The house	майчыракъ		turk
602	Kumyk_Dict	Other_Dict	the glass	Basic actions and technology	шиша		turk
603	Kumyk_Dict	Other_Dict	the rice	Agriculture and vegetation	дюгю		turk
